"Timestamp";"DateTime";"Temperature";"CO2";"Humidity";"Noise";"Pressure"
1520761355;"2018-03-11 03:42:35";21.9;455;41;35;805.4
1520761659;"2018-03-11 03:47:39";21.9;453;41;35;805.5
1520761964;"2018-03-11 03:52:44";21.9;450;41;35;805.6
1520762268;"2018-03-11 03:57:48";21.9;448;41;35;805.6
1520762571;"2018-03-11 04:02:51";21.8;445;41;35;805.6
1520762875;"2018-03-11 04:07:55";21.8;441;41;35;805.6
1520763175;"2018-03-11 04:12:55";21.8;439;41;35;805.6
1520763479;"2018-03-11 04:17:59";21.8;468;41;35;805.6
1520763783;"2018-03-11 04:23:03";21.8;471;41;35;805.6
1520764087;"2018-03-11 04:28:07";21.7;471;42;35;805.6
1520764392;"2018-03-11 04:33:12";21.7;477;42;35;805.5
1520764696;"2018-03-11 04:38:16";21.7;482;42;35;805.4
1520764995;"2018-03-11 04:43:15";21.7;466;42;35;805.5
1520765299;"2018-03-11 04:48:19";21.6;471;42;35;805.6
1520765603;"2018-03-11 04:53:23";21.6;483;42;35;805.6
1520765906;"2018-03-11 04:58:26";21.6;459;42;35;805.8
1520766210;"2018-03-11 05:03:30";21.6;446;42;35;805.9
1520766514;"2018-03-11 05:08:34";21.5;407;42;35;805.9
1520766819;"2018-03-11 05:13:39";21.5;423;42;35;805.9
1520767122;"2018-03-11 05:18:42";21.5;394;42;35;805.9
1520767425;"2018-03-11 05:23:45";21.5;399;42;35;805.9
1520767729;"2018-03-11 05:28:49";21.4;430;42;35;805.9
1520768033;"2018-03-11 05:33:53";21.4;437;42;35;805.9
1520768336;"2018-03-11 05:38:56";21.4;429;42;35;806
1520768639;"2018-03-11 05:43:59";21.4;436;42;35;806.1
1520768943;"2018-03-11 05:49:03";21.3;433;42;35;806.2
1520769248;"2018-03-11 05:54:08";21.3;434;42;35;806.2
1520769552;"2018-03-11 05:59:12";21.3;436;42;35;806.2
1520769854;"2018-03-11 06:04:14";21.3;434;42;35;806.2
1520770158;"2018-03-11 06:09:18";21.2;434;42;35;806.2
1520770462;"2018-03-11 06:14:22";21.2;429;42;35;806.2
1520770766;"2018-03-11 06:19:26";21.2;429;42;35;806.3
1520771070;"2018-03-11 06:24:30";21.2;440;42;35;806.4
1520771374;"2018-03-11 06:29:34";21.1;431;42;35;806.4
1520771679;"2018-03-11 06:34:39";21.1;426;42;35;806.5
1520771982;"2018-03-11 06:39:42";21.1;434;42;35;806.5
1520772285;"2018-03-11 06:44:45";21.1;428;42;35;806.6
1520772589;"2018-03-11 06:49:49";21.1;428;42;35;806.8
1520772892;"2018-03-11 06:54:52";21;431;42;35;806.8
1520773196;"2018-03-11 06:59:56";21;437;42;35;806.7
1520773500;"2018-03-11 07:05:00";21;434;42;35;806.8
1520773805;"2018-03-11 07:10:05";21;437;42;35;807
1520774107;"2018-03-11 07:15:07";20.9;432;42;35;807
1520774411;"2018-03-11 07:20:11";20.9;440;42;35;807.1
1520774715;"2018-03-11 07:25:15";20.9;433;42;35;807.1
1520775018;"2018-03-11 07:30:18";20.9;422;43;35;807.2
1520775318;"2018-03-11 07:35:18";20.9;429;43;35;807.2
1520775622;"2018-03-11 07:40:22";20.9;439;43;36;807.3
1520775926;"2018-03-11 07:45:26";20.9;439;43;38;807.4
1520776229;"2018-03-11 07:50:29";20.8;435;43;38;807.5
1520776534;"2018-03-11 07:55:34";20.8;448;43;37;807.5
1520776837;"2018-03-11 08:00:37";20.8;458;43;37;807.5
1520777141;"2018-03-11 08:05:41";20.9;453;43;39;807.6
1520777445;"2018-03-11 08:10:45";20.9;459;43;38;807.6
1520777748;"2018-03-11 08:15:48";20.9;468;43;38;807.7
1520778052;"2018-03-11 08:20:52";20.9;469;43;36;807.8
1520778356;"2018-03-11 08:25:56";20.9;477;43;37;807.9
1520778660;"2018-03-11 08:31:00";21;471;43;35;807.9
1520778963;"2018-03-11 08:36:03";21;463;43;35;807.9
1520779267;"2018-03-11 08:41:07";21;482;43;35;807.9
1520779572;"2018-03-11 08:46:12";21.1;465;43;36;807.9
1520779875;"2018-03-11 08:51:15";21.1;460;43;35;807.9
1520780179;"2018-03-11 08:56:19";21.1;466;43;37;807.9
1520780483;"2018-03-11 09:01:23";21.1;479;43;40;807.9
1520780787;"2018-03-11 09:06:27";21.2;530;43;48;808
1520781090;"2018-03-11 09:11:30";21.3;585;43;49;808
1520781394;"2018-03-11 09:16:34";21.5;628;43;48;808
1520781698;"2018-03-11 09:21:38";21.6;666;44;51;808
1520782002;"2018-03-11 09:26:42";21.7;791;44;51;808
1520782306;"2018-03-11 09:31:46";21.8;812;43;50;808.1
1520782606;"2018-03-11 09:36:46";21.9;760;43;44;808.1
1520782910;"2018-03-11 09:41:50";22;758;43;42;808.1
1520783214;"2018-03-11 09:46:54";22;754;43;38;808.2
1520783518;"2018-03-11 09:51:58";22.1;743;43;38;808.2
1520783818;"2018-03-11 09:56:58";22.3;724;43;40;808.2
1520784122;"2018-03-11 10:02:02";22.3;705;43;49;808.1
1520784426;"2018-03-11 10:07:06";22.4;709;43;49;808.2
1520784730;"2018-03-11 10:12:10";22.5;689;43;49;808.2
1520785034;"2018-03-11 10:17:14";22.6;668;43;51;808.1
1520785338;"2018-03-11 10:22:18";22.8;655;43;46;808
1520785642;"2018-03-11 10:27:22";22.9;645;43;45;808
1520785946;"2018-03-11 10:32:26";23;633;43;36;808
1520786246;"2018-03-11 10:37:26";23.2;633;42;35;808
1520786549;"2018-03-11 10:42:29";23.3;631;42;35;808
1520786853;"2018-03-11 10:47:33";23.4;642;42;38;808
1520787158;"2018-03-11 10:52:38";23.5;617;42;36;807.9
1520787461;"2018-03-11 10:57:41";23.6;605;41;36;807.8
1520787765;"2018-03-11 11:02:45";23.7;610;41;43;807.8
1520788065;"2018-03-11 11:07:45";23.8;627;41;53;807.7
1520788369;"2018-03-11 11:12:49";23.9;615;41;43;807.7
1520788673;"2018-03-11 11:17:53";24;607;40;38;807.6
1520788977;"2018-03-11 11:22:57";24.1;604;40;39;807.5
1520789281;"2018-03-11 11:28:01";24.2;592;40;40;807.5
1520789585;"2018-03-11 11:33:05";24.3;591;40;38;807.5
1520789885;"2018-03-11 11:38:05";24.4;597;39;41;807.4
1520790190;"2018-03-11 11:43:10";24.4;587;39;39;807.3
1520790490;"2018-03-11 11:48:10";24.5;583;39;41;807.2
1520790794;"2018-03-11 11:53:14";24.6;568;39;36;807.1
1520791098;"2018-03-11 11:58:18";24.6;575;39;37;807.1
1520791398;"2018-03-11 12:03:18";24.7;584;38;45;807
1520791698;"2018-03-11 12:08:18";24.8;571;38;49;806.9
1520791998;"2018-03-11 12:13:18";24.8;567;38;47;806.8
1520792302;"2018-03-11 12:18:22";24.9;563;38;44;806.7
1520792602;"2018-03-11 12:23:22";24.9;572;38;42;806.5
1520792903;"2018-03-11 12:28:23";25;557;38;36;806.4
1520793203;"2018-03-11 12:33:23";25.1;554;37;38;806.4
1520793507;"2018-03-11 12:38:27";25.2;561;37;35;806.3
1520793807;"2018-03-11 12:43:27";25.2;547;37;35;806.2
1520794106;"2018-03-11 12:48:26";25.3;545;37;35;806.1
1520794406;"2018-03-11 12:53:26";25.4;537;36;35;805.9
1520794707;"2018-03-11 12:58:27";25.4;542;36;35;805.9
1520795008;"2018-03-11 13:03:28";25.5;538;36;35;805.8
1520795308;"2018-03-11 13:08:28";25.6;544;36;35;805.7
1520795608;"2018-03-11 13:13:28";25.6;544;36;35;805.6
1520795908;"2018-03-11 13:18:28";25.7;542;35;35;805.5
1520796209;"2018-03-11 13:23:29";25.7;535;35;35;805.4
1520796513;"2018-03-11 13:28:33";25.9;546;34;40;805.3
1520796813;"2018-03-11 13:33:33";25.9;540;34;41;805.2
1520797112;"2018-03-11 13:38:32";26;548;34;41;805.2
1520797412;"2018-03-11 13:43:32";26.1;563;34;49;805.1
1520797713;"2018-03-11 13:48:33";26.2;566;34;48;805
1520798013;"2018-03-11 13:53:33";26.3;565;34;43;804.9
1520798314;"2018-03-11 13:58:34";26.4;589;33;46;804.9
1520798615;"2018-03-11 14:03:35";26.5;585;33;47;804.7
1520798915;"2018-03-11 14:08:35";26.6;590;33;44;804.6
1520799219;"2018-03-11 14:13:39";26.7;587;33;44;804.5
1520799520;"2018-03-11 14:18:40";26.8;588;33;40;804.5
1520799820;"2018-03-11 14:23:40";26.9;586;32;42;804.4
1520800124;"2018-03-11 14:28:44";27.1;579;31;41;804.3
1520800424;"2018-03-11 14:33:44";27.3;596;31;39;804.3
1520800728;"2018-03-11 14:38:48";27.6;597;31;37;804.2
1520801028;"2018-03-11 14:43:48";27.6;621;30;39;804.1
1520801329;"2018-03-11 14:48:49";27.8;673;31;45;804.1
1520801629;"2018-03-11 14:53:49";27.8;726;30;46;804
1520801933;"2018-03-11 14:58:53";27.8;696;30;48;803.9
1520802233;"2018-03-11 15:03:53";27.9;691;30;54;803.9
1520802533;"2018-03-11 15:08:53";27.9;698;30;60;803.8
1520802833;"2018-03-11 15:13:53";28;698;30;61;803.7
1520802845;"2018-03-11 15:14:05";28;"";30;66;803.7
1520803146;"2018-03-11 15:19:06";28.1;753;31;59;803.7
1520803446;"2018-03-11 15:24:06";28.1;717;30;57;803.6
1520803752;"2018-03-11 15:29:12";28.2;671;30;49;803.6
1520804052;"2018-03-11 15:34:12";28.2;662;30;53;803.5
1520804352;"2018-03-11 15:39:12";28.2;637;30;54;803.5
1520804653;"2018-03-11 15:44:13";28.1;638;29;46;803.4
1520804953;"2018-03-11 15:49:13";28.1;622;29;44;803.4
1520805253;"2018-03-11 15:54:13";28.1;603;29;39;803.4
1520805553;"2018-03-11 15:59:13";28;605;29;45;803.4
1520805854;"2018-03-11 16:04:14";28;582;29;45;803.4
1520806154;"2018-03-11 16:09:14";28;584;29;37;803.3
1520806454;"2018-03-11 16:14:14";28;578;28;35;803.3
1520806755;"2018-03-11 16:19:15";27.9;581;29;35;803.3
1520807055;"2018-03-11 16:24:15";27.9;577;28;35;803.3
1520807355;"2018-03-11 16:29:15";27.9;570;28;36;803.3
1520807655;"2018-03-11 16:34:15";27.8;565;28;36;803.3
1520807954;"2018-03-11 16:39:14";27.8;577;28;36;803.3
1520808258;"2018-03-11 16:44:18";27.7;555;28;36;803.3
1520808559;"2018-03-11 16:49:19";27.6;564;29;37;803.3
1520808860;"2018-03-11 16:54:20";27.6;561;29;36;803.4
1520809159;"2018-03-11 16:59:19";27.5;563;29;36;803.4
1520809459;"2018-03-11 17:04:19";27.4;565;30;37;803.4
1520809765;"2018-03-11 17:09:25";27.5;548;30;37;803.5
1520810065;"2018-03-11 17:14:25";27.4;567;30;35;803.5
1520810364;"2018-03-11 17:19:24";27.4;582;30;45;803.5
1520810664;"2018-03-11 17:24:24";27.3;578;31;42;803.6
1520810966;"2018-03-11 17:29:26";27.2;567;31;36;803.6
1520811270;"2018-03-11 17:34:30";27.2;568;31;41;803.7
1520811569;"2018-03-11 17:39:29";27.1;550;31;45;803.7
1520811869;"2018-03-11 17:44:29";27.1;548;31;46;803.8
1520812171;"2018-03-11 17:49:31";27;539;31;44;803.8
1520812475;"2018-03-11 17:54:35";27;542;32;38;803.8
1520812774;"2018-03-11 17:59:34";26.9;541;31;36;803.9
1520813078;"2018-03-11 18:04:38";26.8;545;32;40;804
1520813380;"2018-03-11 18:09:40";26.8;548;32;35;804.1
1520813680;"2018-03-11 18:14:40";26.7;549;32;35;804.1
1520813980;"2018-03-11 18:19:40";26.6;554;32;35;804.2
1520814280;"2018-03-11 18:24:40";26.5;559;33;35;804.3
1520814584;"2018-03-11 18:29:44";26.4;578;33;46;804.3
1520814888;"2018-03-11 18:34:48";26.3;565;33;38;804.4
1520815190;"2018-03-11 18:39:50";26.3;583;33;38;804.5
1520815494;"2018-03-11 18:44:54";26.2;562;33;35;804.5
1520815794;"2018-03-11 18:49:54";26.2;569;34;35;804.7
1520816098;"2018-03-11 18:54:58";26.1;565;34;35;804.7
1520816401;"2018-03-11 19:00:01";26.1;573;34;35;804.7
1520816701;"2018-03-11 19:05:01";26;577;34;37;804.8
1520817001;"2018-03-11 19:10:01";25.9;578;34;41;804.8
1520817302;"2018-03-11 19:15:02";25.9;592;35;39;804.8
1520817603;"2018-03-11 19:20:03";25.8;593;35;43;804.9
1520817903;"2018-03-11 19:25:03";25.8;594;35;46;805
1520818203;"2018-03-11 19:30:03";25.7;612;35;36;805
1520818503;"2018-03-11 19:35:03";25.7;609;35;35;805.1
1520818804;"2018-03-11 19:40:04";25.6;609;35;35;805.2
1520819108;"2018-03-11 19:45:08";25.6;615;35;36;805.3
1520819407;"2018-03-11 19:50:07";25.5;590;35;35;805.4
1520819711;"2018-03-11 19:55:11";25.5;580;35;36;805.5
1520820012;"2018-03-11 20:00:12";25.4;570;35;35;805.6
1520820312;"2018-03-11 20:05:12";25.4;571;35;36;805.7
1520820613;"2018-03-11 20:10:13";25.3;570;35;37;805.7
1520820913;"2018-03-11 20:15:13";25.3;569;36;36;805.8
1520821212;"2018-03-11 20:20:12";25.3;563;36;50;805.8
1520821516;"2018-03-11 20:25:16";25.2;569;36;55;805.9
1520821820;"2018-03-11 20:30:20";25.2;568;36;49;805.9
1520822121;"2018-03-11 20:35:21";25.2;540;36;45;806
1520822422;"2018-03-11 20:40:22";25.2;547;36;49;806
1520822726;"2018-03-11 20:45:26";25.1;542;36;54;806.1
1520823026;"2018-03-11 20:50:26";25.1;546;36;51;806.1
1520823326;"2018-03-11 20:55:26";25;553;36;50;806.1
1520823625;"2018-03-11 21:00:25";25;556;37;40;806.1
1520823925;"2018-03-11 21:05:25";24.9;577;37;39;806.2
1520824229;"2018-03-11 21:10:29";24.9;592;37;40;806.3
1520824529;"2018-03-11 21:15:29";24.9;585;37;37;806.3
1520824835;"2018-03-11 21:20:35";24.8;586;37;37;806.3
1520825135;"2018-03-11 21:25:35";24.8;581;37;43;806.3
1520825434;"2018-03-11 21:30:34";24.8;577;37;43;806.3
1520825738;"2018-03-11 21:35:38";24.7;573;38;41;806.4
1520826039;"2018-03-11 21:40:39";24.7;571;38;41;806.4
1520826339;"2018-03-11 21:45:39";24.6;563;38;39;806.4
1520826639;"2018-03-11 21:50:39";24.6;554;38;36;806.5
1520826943;"2018-03-11 21:55:43";24.6;539;38;40;806.5
1520827248;"2018-03-11 22:00:48";24.6;535;38;39;806.5
1520827548;"2018-03-11 22:05:48";24.5;536;38;35;806.5
1520827849;"2018-03-11 22:10:49";24.5;533;38;35;806.5
1520828153;"2018-03-11 22:15:53";24.4;533;38;36;806.5
1520828457;"2018-03-11 22:20:57";24.4;523;38;40;806.5
1520828762;"2018-03-11 22:26:02";24.4;524;38;35;806.5
1520829062;"2018-03-11 22:31:02";24.4;526;38;36;806.5
1520829366;"2018-03-11 22:36:06";24.3;531;38;35;806.5
1520829665;"2018-03-11 22:41:05";24.3;518;38;35;806.4
1520829965;"2018-03-11 22:46:05";24.2;520;38;44;806.4
1520830267;"2018-03-11 22:51:07";24.2;527;38;42;806.4
1520830571;"2018-03-11 22:56:11";24.2;527;38;35;806.4
1520830871;"2018-03-11 23:01:11";24.2;524;38;35;806.4
1520831172;"2018-03-11 23:06:12";24.1;534;38;35;806.4
1520831472;"2018-03-11 23:11:12";24.1;520;38;35;806.4
1520831772;"2018-03-11 23:16:12";24.1;524;38;35;806.4
1520832072;"2018-03-11 23:21:12";24.1;516;38;35;806.4
1520832376;"2018-03-11 23:26:16";24;512;38;35;806.4
1520832675;"2018-03-11 23:31:15";24;511;38;35;806.4
1520832979;"2018-03-11 23:36:19";24;510;38;35;806.4
1520833284;"2018-03-11 23:41:24";23.9;504;38;35;806.4
1520833584;"2018-03-11 23:46:24";23.9;509;38;35;806.4
1520833888;"2018-03-11 23:51:28";23.9;504;38;35;806.4
1520834188;"2018-03-11 23:56:28";23.8;493;38;35;806.4
1520834487;"2018-03-12 00:01:27";23.8;492;38;35;806.4
1520834791;"2018-03-12 00:06:31";23.8;482;38;35;806.4
1520835091;"2018-03-12 00:11:31";23.7;488;38;35;806.5
1520835396;"2018-03-12 00:16:36";23.7;487;38;35;806.6
1520835700;"2018-03-12 00:21:40";23.7;486;38;35;806.7
1520836004;"2018-03-12 00:26:44";23.6;488;38;35;806.8
1520836305;"2018-03-12 00:31:45";23.6;494;39;35;806.8
1520836609;"2018-03-12 00:36:49";23.6;484;39;35;806.8
1520836909;"2018-03-12 00:41:49";23.6;483;39;35;806.7
1520837209;"2018-03-12 00:46:49";23.5;484;39;35;806.7
1520837513;"2018-03-12 00:51:53";23.5;482;39;35;806.6
1520837813;"2018-03-12 00:56:53";23.5;485;39;35;806.5
1520838118;"2018-03-12 01:01:58";23.5;481;39;35;806.5
1520838422;"2018-03-12 01:07:02";23.4;478;39;35;806.5
1520838726;"2018-03-12 01:12:06";23.4;482;39;35;806.5
1520839026;"2018-03-12 01:17:06";23.3;478;39;35;806.5
1520839326;"2018-03-12 01:22:06";23.3;476;39;35;806.4
1520839630;"2018-03-12 01:27:10";23.3;478;39;35;806.4
1520839935;"2018-03-12 01:32:15";23.3;493;39;35;806.3
1520840239;"2018-03-12 01:37:19";23.2;481;39;35;806.3
1520840541;"2018-03-12 01:42:21";23.2;483;39;35;806.4
1520840845;"2018-03-12 01:47:25";23.2;477;39;35;806.3
1520841150;"2018-03-12 01:52:30";23.1;482;39;35;806.3
1520841450;"2018-03-12 01:57:30";23.1;473;39;35;806.3
1520841754;"2018-03-12 02:02:34";23.1;473;39;35;806.2
1520842057;"2018-03-12 02:07:37";23;465;39;35;806.2
1520842362;"2018-03-12 02:12:42";23;476;39;35;806.2
1520842666;"2018-03-12 02:17:46";23;474;39;35;806.1
1520842967;"2018-03-12 02:22:47";22.9;471;39;35;806.1
1520843271;"2018-03-12 02:27:51";22.9;467;39;35;806.1
1520843574;"2018-03-12 02:32:54";22.9;470;39;35;806.1
1520843878;"2018-03-12 02:37:58";22.8;462;39;35;806.1
1520844181;"2018-03-12 02:43:01";22.8;469;39;35;806
1520844485;"2018-03-12 02:48:05";22.8;478;39;35;806
1520844786;"2018-03-12 02:53:06";22.7;466;39;35;806
1520845089;"2018-03-12 02:58:09";22.7;465;39;35;806
1520845394;"2018-03-12 03:03:14";22.7;465;39;35;805.9
1520845698;"2018-03-12 03:08:18";22.7;471;39;35;805.9
1520846002;"2018-03-12 03:13:22";22.6;468;39;35;806
1520846306;"2018-03-12 03:18:26";22.6;470;39;35;806
1520846611;"2018-03-12 03:23:31";22.6;461;39;35;806
1520846914;"2018-03-12 03:28:34";22.6;464;39;35;805.9
1520847217;"2018-03-12 03:33:37";22.6;461;39;35;806
1520847521;"2018-03-12 03:38:41";22.5;469;39;35;806
1520847826;"2018-03-12 03:43:46";22.5;465;39;35;806.1
1520848130;"2018-03-12 03:48:50";22.5;465;39;35;806.1
1520848433;"2018-03-12 03:53:53";22.4;466;39;35;806
1520848736;"2018-03-12 03:58:56";22.4;463;39;35;806.1
1520849041;"2018-03-12 04:04:01";22.4;466;39;35;806.1
1520849341;"2018-03-12 04:09:01";22.3;458;39;35;806
1520849643;"2018-03-12 04:14:03";22.3;449;39;35;806
1520849947;"2018-03-12 04:19:07";22.3;456;39;35;806
1520850251;"2018-03-12 04:24:11";22.2;459;39;35;806
1520850555;"2018-03-12 04:29:15";22.2;451;39;35;806
1520850859;"2018-03-12 04:34:19";22.2;458;39;35;806
1520851162;"2018-03-12 04:39:22";22.1;453;39;35;806
1520851466;"2018-03-12 04:44:26";22.1;461;39;35;806
1520851770;"2018-03-12 04:49:30";22.1;453;39;35;806
1520852075;"2018-03-12 04:54:35";22.1;455;39;35;806
1520852379;"2018-03-12 04:59:39";22;463;39;35;806
1520852682;"2018-03-12 05:04:42";22;452;39;35;806.1
1520852985;"2018-03-12 05:09:45";22;461;39;35;806.1
1520853288;"2018-03-12 05:14:48";22;444;39;35;806.2
1520853592;"2018-03-12 05:19:52";21.9;450;39;35;806.1
1520853896;"2018-03-12 05:24:56";21.9;463;39;41;806.2
1520854200;"2018-03-12 05:30:00";21.9;463;39;39;806.1
1520854505;"2018-03-12 05:35:05";21.9;460;40;41;806.2
1520854808;"2018-03-12 05:40:08";21.8;463;40;39;806.2
1520855108;"2018-03-12 05:45:08";21.8;518;40;38;806.3
1520855412;"2018-03-12 05:50:12";21.8;669;40;38;806.4
1520855717;"2018-03-12 05:55:17";21.8;671;40;43;806.5
1520856020;"2018-03-12 06:00:20";21.8;653;40;44;806.6
1520856323;"2018-03-12 06:05:23";21.8;638;40;41;806.6
1520856627;"2018-03-12 06:10:27";21.7;657;40;41;806.7
1520856927;"2018-03-12 06:15:27";21.7;657;41;41;806.7
1520857231;"2018-03-12 06:20:31";21.7;687;41;40;806.7
1520857534;"2018-03-12 06:25:34";21.8;656;41;48;806.8
1520857837;"2018-03-12 06:30:37";21.7;641;41;43;806.9
1520858142;"2018-03-12 06:35:42";21.8;617;41;50;806.8
1520858446;"2018-03-12 06:40:46";21.8;593;41;50;806.9
1520858750;"2018-03-12 06:45:50";21.8;569;41;53;807
1520859054;"2018-03-12 06:50:54";21.7;572;41;37;807
1520859357;"2018-03-12 06:55:57";21.7;570;41;35;807
1520859661;"2018-03-12 07:01:01";21.7;561;41;39;807.1
1520859966;"2018-03-12 07:06:06";21.7;548;41;46;807.2
1520860269;"2018-03-12 07:11:09";21.6;548;41;44;807.3
1520860573;"2018-03-12 07:16:13";21.6;532;41;35;807.3
1520860877;"2018-03-12 07:21:17";21.5;454;41;35;807.4
1520861181;"2018-03-12 07:26:21";21.5;455;41;35;807.5
1520861485;"2018-03-12 07:31:25";21.5;437;41;36;807.6
1520861788;"2018-03-12 07:36:28";21.5;442;41;35;807.6
1520862091;"2018-03-12 07:41:31";21.5;450;41;35;807.7
1520862395;"2018-03-12 07:46:35";21.5;490;41;44;807.7
1520862699;"2018-03-12 07:51:39";21.5;448;41;42;807.8
1520863002;"2018-03-12 07:56:42";21.5;451;41;38;807.8
1520863305;"2018-03-12 08:01:45";21.5;451;41;39;807.8
1520863609;"2018-03-12 08:06:49";21.5;451;42;37;807.9
1520863913;"2018-03-12 08:11:53";21.5;450;42;42;807.9
1520864217;"2018-03-12 08:16:57";21.6;479;42;35;807.9
1520864521;"2018-03-12 08:22:01";21.6;491;42;35;807.9
1520864825;"2018-03-12 08:27:05";21.6;516;42;35;808
1520865128;"2018-03-12 08:32:08";21.6;514;42;35;808
1520865432;"2018-03-12 08:37:12";21.7;516;42;35;808
1520865736;"2018-03-12 08:42:16";21.7;517;42;35;808.1
1520866040;"2018-03-12 08:47:20";21.7;510;42;35;808.1
1520866343;"2018-03-12 08:52:23";21.8;495;42;37;808.2
1520866647;"2018-03-12 08:57:27";21.8;464;42;36;808.2
1520866950;"2018-03-12 09:02:30";21.8;479;42;35;808.2
1520867254;"2018-03-12 09:07:34";21.9;488;42;35;808.2
1520867558;"2018-03-12 09:12:38";21.9;478;42;35;808.2
1520867861;"2018-03-12 09:17:41";22;480;42;35;808.3
1520868165;"2018-03-12 09:22:45";22;488;42;35;808.4
1520868468;"2018-03-12 09:27:48";22.1;483;42;36;808.4
1520868772;"2018-03-12 09:32:52";22.2;480;42;35;808.4
1520869072;"2018-03-12 09:37:52";22.2;478;42;35;808.5
1520869376;"2018-03-12 09:42:56";22.3;476;42;35;808.4
1520869681;"2018-03-12 09:48:01";22.4;479;41;35;808.4
1520869985;"2018-03-12 09:53:05";22.4;482;41;35;808.4
1520870288;"2018-03-12 09:58:08";22.5;475;41;35;808.3
1520870592;"2018-03-12 10:03:12";22.6;479;41;35;808.2
1520870895;"2018-03-12 10:08:15";22.7;479;41;35;808.1
1520871199;"2018-03-12 10:13:19";22.8;476;41;35;808.1
1520871502;"2018-03-12 10:18:22";22.9;474;41;35;808.1
1520871806;"2018-03-12 10:23:26";23;474;41;35;808.1
1520872111;"2018-03-12 10:28:31";23.2;473;41;35;808
1520872415;"2018-03-12 10:33:35";23.3;489;40;35;808
1520872720;"2018-03-12 10:38:40";23.4;480;40;35;808
1520873024;"2018-03-12 10:43:44";23.6;478;40;35;807.9
1520873328;"2018-03-12 10:48:48";23.7;488;40;35;807.9
1520873632;"2018-03-12 10:53:52";23.8;484;40;35;807.8
1520873936;"2018-03-12 10:58:56";24;486;40;35;807.7
1520874236;"2018-03-12 11:03:56";24.1;487;40;35;807.7
1520874536;"2018-03-12 11:08:56";24.2;487;40;35;807.6
1520874840;"2018-03-12 11:14:00";24.3;484;39;35;807.5
1520875140;"2018-03-12 11:19:00";24.4;489;39;35;807.4
1520875441;"2018-03-12 11:24:01";24.5;488;39;35;807.4
1520875741;"2018-03-12 11:29:01";24.6;490;39;35;807.3
1520876046;"2018-03-12 11:34:06";24.7;495;39;35;807.2
1520876346;"2018-03-12 11:39:06";24.8;498;39;35;807.2
1520876646;"2018-03-12 11:44:06";24.9;498;39;35;807.1
1520876945;"2018-03-12 11:49:05";25;488;39;35;807
1520877249;"2018-03-12 11:54:09";25.1;492;39;35;806.9
1520877550;"2018-03-12 11:59:10";25.2;501;39;35;806.8
1520877854;"2018-03-12 12:04:14";25.2;504;39;35;806.7
1520878155;"2018-03-12 12:09:15";25.3;498;38;35;806.7
1520878459;"2018-03-12 12:14:19";25.4;497;38;35;806.6
1520878763;"2018-03-12 12:19:23";25.5;504;38;35;806.5
1520879063;"2018-03-12 12:24:23";25.6;512;38;35;806.5
1520879363;"2018-03-12 12:29:23";25.6;502;38;35;806.4
1520879664;"2018-03-12 12:34:24";25.7;499;38;35;806.4
1520879964;"2018-03-12 12:39:24";25.7;508;38;35;806.3
1520880264;"2018-03-12 12:44:24";25.7;499;38;35;806.2
1520880564;"2018-03-12 12:49:24";25.7;499;38;35;806.1
1520880868;"2018-03-12 12:54:28";25.6;499;38;35;806
1520881169;"2018-03-12 12:59:29";25.6;508;38;35;805.9
1520881469;"2018-03-12 13:04:29";25.5;490;37;35;805.8
1520881773;"2018-03-12 13:09:33";25.4;495;37;35;805.7
1520882073;"2018-03-12 13:14:33";25.4;488;37;35;805.6
1520882372;"2018-03-12 13:19:32";25.4;480;37;35;805.5
1520882673;"2018-03-12 13:24:33";25.4;474;37;35;805.4
1520882973;"2018-03-12 13:29:33";25.5;491;37;35;805.4
1520883274;"2018-03-12 13:34:34";25.5;485;37;35;805.3
1520883578;"2018-03-12 13:39:38";25.5;488;37;35;805.2
1520883878;"2018-03-12 13:44:38";25.5;481;37;35;805.1
1520884178;"2018-03-12 13:49:38";25.5;488;37;35;805.2
1520884478;"2018-03-12 13:54:38";25.5;484;37;35;805.1
1520884780;"2018-03-12 13:59:40";25.6;483;36;35;805
1520885080;"2018-03-12 14:04:40";25.7;489;36;35;805
1520885384;"2018-03-12 14:09:44";25.7;491;36;35;804.9
